months_as_customer,age,policy_state,policy_csl,policy_detuctable,policy_monthly_premium,policy_annual_premium,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,total_policy_premium_by_months_customer
479,60,698589,IL,500/1000,Saab,1000,1188.45,0,FEMALE,MD,exec-managerial,camping,other-relative,1/18/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Arlington,9,2,?,0,?,53900,5390,10780,37730,95
215,35,330119,IL,500/1000,Jeep,1000,1125.4,0,MALE,Masters,adm-clerical,yachting,husband,1/15/2015,Vehicle Theft,?,Trivial Damage,WV,Columbus,6,1,?,2,NO,2640,220,440,1980,Wrangler
41,33,164464,OH,250/500,Dodge,500,1294.41,0,MALE,High School,transport-moving,sleeping,husband,2/23/2015,Vehicle Theft,?,Minor Damage,NC,Arlington,8,1,YES,0,?,8970,1380,1380,6210,Neon
45,31,927354,IN,100/300,Suburu,500,1459.5,0,MALE,MD,priv-house-serv,movies,not-in-family,2/17/2015,Parked Car,?,Minor Damage,NY,Springfield,6,1,?,1,?,6000,1000,1000,4000,Impreza
156,38,231508,IL,100/300,Saab,500,1367.99,0,MALE,High School,armed-forces,board-games,own-child,2/17/2015,Multi-vehicle Collision,Front Collision,Major Damage,WV,Northbend,23,3,?,0,?,55200,11040,5520,38640,92x
246,45,272910,IN,250/500,Saab,500,1594.37,0,MALE,Associate,exec-managerial,board-games,own-child,1/18/2015,Parked Car,?,Trivial Damage,SC,Riverwood,13,1,NO,0,YES,7260,660,1320,5280,92x
178,39,305758,IL,100/300,Jeep,500,1035.99,0,FEMALE,JD,exec-managerial,sleeping,own-child,1/17/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Springfield,3,3,NO,2,?,64680,11760,11760,41160,Wrangler
237,43,950542,OH,250/500,Chevrolet,500,911.53,0,FEMALE,PhD,sales,basketball,husband,2/25/2015,Single Vehicle Collision,Rear Collision,Major Damage,WV,Northbrook,23,1,NO,0,NO,59200,0,11840,47360,Malibu
127,34,291544,OH,500/1000,Saab,500,1319.97,0,FEMALE,Associate,craft-repair,paintball,own-child,1/6/2015,Vehicle Theft,?,Minor Damage,NC,Arlington,8,1,YES,1,?,4700,470,940,3290,92x
1,33,388616,OH,250/500,Mercedes,2000,1391.63,0,MALE,Associate,sales,video-games,husband,2/26/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Columbus,23,1,YES,0,NO,69400,6940,6940,55520,C300
5,21,577992,IN,250/500,Nissan,500,915.41,5000000,FEMALE,High School,exec-managerial,sleeping,own-child,2/11/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Northbrook,23,1,YES,0,NO,40500,4050,4050,32400,Pathfinder
64,28,342830,IL,500/1000,Honda,1000,1468.82,0,MALE,JD,handlers-cleaners,skydiving,other-relative,2/13/2015,Multi-vehicle Collision,Side Collision,Minor Damage,SC,Riverwood,9,3,NO,2,NO,60000,5000,10000,45000,Accord
142,30,491170,IN,500/1000,Volkswagen,500,1412.76,0,MALE,PhD,armed-forces,basketball,wife,1/10/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Riverwood,22,1,YES,2,NO,67320,11220,11220,44880,Jetta
97,27,175553,OH,500/1000,Saab,500,1588.26,0,FEMALE,High School,tech-support,movies,husband,1/24/2015,Multi-vehicle Collision,Side Collision,Total Loss,VA,Riverwood,22,3,YES,2,YES,75690,8410,8410,58870,95
121,31,439341,IN,100/300,Chevrolet,1000,1140.91,0,MALE,Associate,adm-clerical,paintball,other-relative,2/15/2015,Multi-vehicle Collision,Side Collision,Major Damage,VA,Northbend,15,3,NO,1,?,64300,6430,6430,51440,Silverado
225,43,221186,OH,100/300,BMW,1000,1517.54,0,MALE,JD,priv-house-serv,camping,own-child,1/9/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Columbus,16,3,NO,2,YES,64400,6440,6440,51520,X5
425,53,868031,OH,250/500,Saab,2000,912.29,0,FEMALE,High School,priv-house-serv,paintball,husband,1/31/2015,Multi-vehicle Collision,Front Collision,Minor Damage,WV,Northbend,17,3,?,1,?,97080,16180,16180,64720,92x
285,44,844117,OH,250/500,Honda,2000,1144.3,0,MALE,MD,priv-house-serv,base-jumping,not-in-family,2/4/2015,Vehicle Theft,?,Minor Damage,WV,Northbrook,3,1,YES,1,?,5500,500,500,4500,Civic
192,38,744557,IN,500/1000,Jeep,1000,1281.43,0,FEMALE,Masters,transport-moving,skydiving,not-in-family,1/30/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Northbend,10,3,?,0,NO,30700,3070,6140,21490,Wrangler
285,48,159536,IL,100/300,Nissan,2000,1101.85,0,FEMALE,College,sales,dancing,wife,2/27/2015,Single Vehicle Collision,Side Collision,Minor Damage,PA,Springfield,9,1,NO,1,YES,33480,3720,3720,26040,Pathfinder
98,26,727109,IN,500/1000,Jeep,2000,1082.1,0,MALE,JD,exec-managerial,kayaking,other-relative,2/5/2015,Multi-vehicle Collision,Front Collision,Total Loss,WV,Northbend,13,2,?,0,YES,65430,14540,7270,43620,Wrangler
175,36,155604,OH,500/1000,Accura,500,1185.44,0,MALE,Masters,exec-managerial,kayaking,not-in-family,1/30/2015,Multi-vehicle Collision,Rear Collision,Major Damage,NC,Northbend,15,3,YES,2,YES,42680,3880,7760,31040,RSX
259,45,608443,IL,500/1000,Honda,2000,1175.07,0,MALE,MD,craft-repair,movies,not-in-family,1/3/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Springfield,23,1,?,1,NO,87780,7980,7980,71820,CRV
140,36,117862,OH,500/1000,Honda,2000,979.26,0,FEMALE,JD,transport-moving,cross-fit,own-child,3/1/2015,Multi-vehicle Collision,Front Collision,Major Damage,NY,Riverwood,2,4,YES,0,YES,72800,14560,14560,43680,Accord
231,37,991553,OH,250/500,Mercedes,500,920.81,0,FEMALE,High School,sales,chess,wife,2/13/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Hillsdale,14,1,YES,2,?,71190,0,7910,63280,C300
186,38,727443,OH,100/300,Honda,500,922.85,0,MALE,High School,adm-clerical,golf,husband,2/25/2015,Vehicle Theft,?,Trivial Damage,NY,Hillsdale,7,1,?,1,YES,3600,400,400,2800,Civic
229,41,378587,OH,250/500,Mercedes,2000,1107.59,3000000,MALE,PhD,tech-support,chess,not-in-family,1/23/2015,Single Vehicle Collision,Side Collision,Major Damage,NY,Columbus,23,1,NO,1,NO,62640,10440,10440,41760,C300
180,36,420948,IL,100/300,Toyota,500,1272.46,0,MALE,College,prof-specialty,exercise,wife,2/19/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Northbrook,7,3,YES,2,?,69630,12660,6330,50640,Corolla
188,33,457188,IL,250/500,Dodge,1000,1340.24,0,MALE,High School,protective-serv,chess,own-child,2/8/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Hillsdale,8,3,YES,1,?,76010,13820,6910,55280,RAM
214,40,118236,OH,100/300,Accura,1000,1648,0,MALE,JD,transport-moving,base-jumping,not-in-family,2/4/2015,Single Vehicle Collision,Rear Collision,Total Loss,WV,Northbrook,17,1,NO,1,YES,44220,8040,4020,32160,MDX
178,38,987524,IL,250/500,BMW,500,1381.14,0,FEMALE,College,other-service,camping,wife,2/22/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Northbrook,10,3,NO,0,NO,57200,5200,10400,41600,M5
55,35,490596,IL,500/1000,Nissan,500,1198.44,8000000,MALE,MD,priv-house-serv,polo,wife,1/14/2015,Vehicle Theft,?,Minor Damage,WV,Columbus,9,1,NO,0,NO,3080,560,560,1960,Ultima
90,31,524215,OH,250/500,Accura,2000,951.27,0,FEMALE,PhD,other-service,hiking,not-in-family,1/6/2015,Single Vehicle Collision,Rear Collision,Total Loss,SC,Hillsdale,2,1,YES,1,YES,75790,13780,6890,55120,RSX
135,30,913464,IN,500/1000,Honda,2000,1341.24,0,FEMALE,MD,farming-fishing,skydiving,wife,1/19/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,WV,Riverwood,18,3,NO,0,NO,32670,5940,2970,23760,Accord
277,46,398484,IL,250/500,Jeep,2000,1177.57,0,FEMALE,Associate,adm-clerical,video-games,husband,1/24/2015,Vehicle Theft,?,Minor Damage,VA,Arlington,4,1,?,2,NO,3870,430,860,2580,Wrangler
211,38,752504,IN,250/500,BMW,1000,1055.09,0,FEMALE,Masters,transport-moving,video-games,own-child,1/27/2015,Single Vehicle Collision,Front Collision,Total Loss,NY,Columbus,12,1,?,0,YES,91520,8320,16640,66560,X6
156,32,449263,IL,250/500,Dodge,500,1479.48,0,MALE,Masters,prof-specialty,bungie-jumping,unmarried,1/13/2015,Single Vehicle Collision,Front Collision,Major Damage,NY,Northbrook,15,1,YES,1,YES,74690,6790,13580,54320,RAM
84,30,844007,IN,500/1000,Audi,2000,1827.38,0,MALE,Associate,priv-house-serv,polo,other-relative,1/15/2015,Vehicle Theft,?,Trivial Damage,VA,Springfield,9,1,YES,1,?,4620,420,840,3360,A5
136,32,686522,IN,100/300,Toyota,500,1169.62,0,FEMALE,JD,sales,yachting,not-in-family,2/4/2015,Single Vehicle Collision,Side Collision,Major Damage,SC,Arlington,6,1,YES,0,NO,55000,10000,10000,35000,Camry
310,48,670142,IN,100/300,Saab,500,1516.34,0,FEMALE,JD,adm-clerical,sleeping,unmarried,1/4/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Springfield,11,4,YES,0,NO,59400,13200,6600,39600,93
123,34,607687,OH,500/1000,Nissan,2000,1270.21,0,FEMALE,College,sales,sleeping,husband,1/14/2015,Multi-vehicle Collision,Side Collision,Total Loss,PA,Columbus,13,3,NO,1,?,55260,6140,0,49120,Ultima
243,44,967713,IL,250/500,Honda,500,809.11,0,MALE,JD,craft-repair,polo,other-relative,1/27/2015,Multi-vehicle Collision,Side Collision,Minor Damage,NC,Springfield,4,3,?,2,YES,51400,5140,10280,35980,Civic
36,37,291902,IL,500/1000,Dodge,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,reading,husband,2/12/2015,Multi-vehicle Collision,Side Collision,Minor Damage,NY,Columbus,20,3,YES,1,?,48780,5420,10840,32520,Neon
146,31,149839,OH,100/300,Toyota,1000,1457.65,5000000,FEMALE,College,armed-forces,camping,own-child,2/3/2015,Multi-vehicle Collision,Rear Collision,Major Damage,VA,Riverwood,0,3,NO,1,?,52380,5820,5820,40740,Highlander
154,34,840225,OH,100/300,Toyota,1000,1041.36,0,FEMALE,JD,priv-house-serv,cross-fit,husband,1/26/2015,Multi-vehicle Collision,Side Collision,Total Loss,WV,Hillsdale,18,4,?,2,YES,74360,13520,13520,47320,Highlander
204,40,643226,OH,250/500,Honda,1000,1693.83,7000000,MALE,High School,protective-serv,polo,other-relative,1/9/2015,Single Vehicle Collision,Front Collision,Minor Damage,NY,Northbrook,6,1,?,1,?,53400,5340,5340,42720,CRV
458,59,535879,IN,100/300,Jeep,1000,1685.69,0,FEMALE,High School,protective-serv,hiking,wife,2/17/2015,Single Vehicle Collision,Front Collision,Total Loss,VA,Hillsdale,23,1,?,2,YES,71800,14360,14360,43080,Grand Cherokee
147,31,746630,IN,250/500,Toyota,500,1054.92,6000000,FEMALE,PhD,prof-specialty,exercise,own-child,1/16/2015,Single Vehicle Collision,Front Collision,Major Damage,NY,Northbrook,4,1,?,0,?,68240,8530,0,59710,Corolla
279,45,598308,IN,250/500,Dodge,2000,1333.97,6000000,FEMALE,MD,other-service,bungie-jumping,unmarried,1/12/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Arlington,21,3,?,1,?,61050,11100,11100,38850,RAM
308,47,720356,OH,100/300,Suburu,1000,1013.61,6000000,FEMALE,Associate,craft-repair,movies,own-child,1/3/2015,Parked Car,?,Minor Damage,NY,Springfield,7,1,?,1,YES,5590,860,860,3870,Impreza
284,48,724752,IL,500/1000,Volkswagen,500,958.3,0,FEMALE,PhD,machine-op-inspct,exercise,husband,1/22/2015,Multi-vehicle Collision,Side Collision,Major Damage,NY,Columbus,19,3,?,0,?,46860,8520,8520,29820,Passat
108,31,148498,IN,250/500,Volkswagen,2000,1112.04,6000000,FEMALE,PhD,other-service,base-jumping,own-child,1/13/2015,Parked Car,?,Minor Damage,SC,Arlington,5,1,NO,1,NO,4290,780,780,2730,Passat
421,57,110122,IN,250/500,Audi,2000,1206.26,0,FEMALE,Associate,armed-forces,bungie-jumping,own-child,1/31/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NC,Arlington,22,3,YES,0,NO,78500,15700,7850,54950,A3
266,42,281388,IL,500/1000,Jeep,1000,763.67,0,MALE,Associate,prof-specialty,movies,own-child,2/4/2015,Single Vehicle Collision,Side Collision,Total Loss,SC,Northbrook,12,1,YES,1,YES,70830,7870,7870,55090,Grand Cherokee
412,56,728600,IL,250/500,Suburu,500,1042.56,0,MALE,High School,handlers-cleaners,yachting,own-child,1/20/2015,Multi-vehicle Collision,Front Collision,Total Loss,SC,Springfield,19,3,NO,0,NO,68040,15120,7560,45360,Forrestor
31,32,231548,IL,100/300,Audi,2000,1263.48,4000000,FEMALE,JD,other-service,hiking,wife,2/7/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Hillsdale,10,1,?,2,?,63600,5300,10600,47700,A5
465,63,531160,IL,250/500,Suburu,500,1006.99,6000000,FEMALE,Masters,sales,board-games,own-child,2/5/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Columbus,7,1,NO,0,?,43560,4840,4840,33880,Legacy
126,31,889003,OH,250/500,Suburu,1000,1328.26,0,MALE,Masters,sales,exercise,not-in-family,1/2/2015,Single Vehicle Collision,Front Collision,Total Loss,WV,Hillsdale,17,1,NO,1,NO,60840,13520,6760,40560,Forrestor
407,55,193213,OH,100/300,Ford,1000,1250.08,5000000,FEMALE,PhD,tech-support,bungie-jumping,wife,2/8/2015,Multi-vehicle Collision,Side Collision,Total Loss,WV,Arlington,0,3,?,2,YES,68160,11360,11360,45440,Escape
101,27,557218,IL,500/1000,Toyota,500,982.7,6000000,FEMALE,College,transport-moving,video-games,unmarried,1/13/2015,Parked Car,?,Minor Damage,SC,Arlington,9,1,NO,1,NO,5170,940,470,3760,Camry
187,37,125591,IN,500/1000,Nissan,1000,1412.06,5000000,FEMALE,Masters,protective-serv,reading,not-in-family,1/16/2015,Single Vehicle Collision,Side Collision,Total Loss,NC,Riverwood,21,1,?,0,?,57700,5770,5770,46160,Maxima
252,46,227244,IN,500/1000,Audi,2000,1066.7,0,FEMALE,JD,handlers-cleaners,sleeping,own-child,1/30/2015,Multi-vehicle Collision,Front Collision,Total Loss,VA,Northbend,22,3,NO,0,NO,89520,14920,14920,59680,A3
229,43,791425,IN,250/500,Volkswagen,2000,1585.54,0,MALE,High School,protective-serv,reading,not-in-family,2/26/2015,Vehicle Theft,?,Minor Damage,WV,Hillsdale,3,1,NO,1,YES,4620,420,840,3360,Jetta
246,39,354455,IN,250/500,Honda,1000,1416.08,0,FEMALE,JD,craft-repair,yachting,other-relative,1/27/2015,Single Vehicle Collision,Rear Collision,Minor Damage,WV,Northbrook,16,1,YES,0,?,45180,5020,5020,35140,CRV
190,38,601042,OH,250/500,Nissan,500,1246.03,0,MALE,JD,craft-repair,movies,unmarried,1/28/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Riverwood,14,1,YES,0,NO,45100,9020,4510,31570,Maxima
95,32,433663,IN,500/1000,Toyota,2000,1356.64,0,MALE,Masters,machine-op-inspct,golf,not-in-family,2/23/2015,Multi-vehicle Collision,Side Collision,Total Loss,SC,Springfield,21,3,YES,0,YES,83160,15120,15120,52920,Camry
205,42,471938,IL,100/300,Chevrolet,2000,1387.7,4000000,FEMALE,High School,priv-house-serv,skydiving,other-relative,1/18/2015,Single Vehicle Collision,Rear Collision,Minor Damage,WV,Columbus,19,1,NO,2,NO,86130,15660,15660,54810,Silverado
41,25,564654,OH,100/300,Dodge,1000,1004.14,0,MALE,Masters,priv-house-serv,sleeping,wife,2/15/2015,Multi-vehicle Collision,Front Collision,Major Damage,NC,Hillsdale,13,3,NO,1,NO,48000,9600,4800,33600,RAM
137,35,645723,OH,500/1000,Saab,500,1107.07,0,FEMALE,High School,protective-serv,movies,husband,2/4/2015,Vehicle Theft,?,Minor Damage,VA,Hillsdale,21,1,NO,0,YES,3300,600,600,2100,92x
194,34,573572,IL,100/300,Toyota,500,1429.96,0,FEMALE,JD,protective-serv,board-games,husband,1/12/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Northbend,11,3,NO,1,YES,57200,11440,5720,40040,Camry
128,35,437960,IN,250/500,Accura,1000,1074.99,0,FEMALE,Associate,adm-clerical,bungie-jumping,husband,1/2/2015,Vehicle Theft,?,Trivial Damage,VA,Columbus,16,1,?,2,?,7590,1380,690,5520,MDX
150,37,649800,OH,500/1000,Chevrolet,1000,1007,0,FEMALE,PhD,transport-moving,board-games,unmarried,1/27/2015,Single Vehicle Collision,Rear Collision,Total Loss,VA,Arlington,9,1,NO,0,?,80080,12320,12320,55440,Silverado
104,30,544225,OH,100/300,BMW,500,1052.85,0,FEMALE,MD,protective-serv,skydiving,other-relative,2/9/2015,Vehicle Theft,?,Minor Damage,WV,Riverwood,8,1,NO,0,YES,4800,960,480,3360,3 Series
163,37,390256,IN,500/1000,Volkswagen,1000,1200.33,4000000,FEMALE,High School,craft-repair,cross-fit,own-child,2/6/2015,Vehicle Theft,?,Minor Damage,WV,Springfield,7,1,?,2,YES,3900,390,780,2730,Jetta
80,26,488597,IL,100/300,BMW,1000,1343,0,MALE,Masters,handlers-cleaners,camping,other-relative,1/3/2015,Single Vehicle Collision,Front Collision,Minor Damage,SC,Arlington,12,1,?,0,NO,90400,9040,9040,72320,3 Series
65,29,133889,OH,250/500,Jeep,2000,1441.6,5000000,FEMALE,MD,sales,kayaking,own-child,1/12/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NC,Columbus,21,3,YES,0,?,62900,6290,12580,44030,Grand Cherokee
179,32,931901,OH,100/300,Nissan,1000,1433.42,6000000,FEMALE,Associate,protective-serv,base-jumping,own-child,1/22/2015,Single Vehicle Collision,Rear Collision,Major Damage,NC,Arlington,4,1,YES,1,NO,54200,5420,10840,37940,Ultima
372,50,769475,OH,500/1000,Accura,2000,1368.57,0,FEMALE,MD,tech-support,paintball,other-relative,1/3/2015,Multi-vehicle Collision,Side Collision,Major Damage,NY,Northbend,18,3,NO,2,YES,51800,5180,10360,36260,MDX
398,55,844062,OH,250/500,Accura,500,862.19,0,MALE,High School,adm-clerical,movies,unmarried,2/23/2015,Vehicle Theft,?,Trivial Damage,SC,Northbend,7,1,?,2,?,6600,600,1200,4800,MDX
213,35,844129,OH,250/500,Ford,500,871.46,0,MALE,MD,tech-support,movies,husband,1/22/2015,Single Vehicle Collision,Side Collision,Total Loss,SC,Northbrook,13,1,YES,2,YES,74140,13480,6740,53920,Escape
79,25,732169,OH,500/1000,Mercedes,500,1863.04,0,FEMALE,Associate,priv-house-serv,paintball,not-in-family,2/13/2015,Single Vehicle Collision,Front Collision,Total Loss,VA,Northbend,0,1,NO,2,?,67800,13560,6780,47460,C300
232,44,221854,OH,250/500,Jeep,2000,1181.64,0,MALE,College,other-service,exercise,wife,2/8/2015,Single Vehicle Collision,Rear Collision,Major Damage,NY,Northbend,22,1,?,1,YES,55400,5540,11080,38780,Grand Cherokee
230,37,776950,IL,500/1000,Suburu,1000,1060.74,0,MALE,PhD,tech-support,reading,own-child,1/9/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Columbus,15,1,YES,2,?,49100,9820,4910,34370,Impreza
234,41,291006,IN,100/300,Chevrolet,500,951.56,0,FEMALE,JD,transport-moving,video-games,wife,2/8/2015,Multi-vehicle Collision,Side Collision,Major Damage,SC,Riverwood,3,3,NO,2,?,98280,15120,7560,75600,Tahoe
240,40,845751,IN,100/300,Ford,500,1533.71,9000000,FEMALE,JD,protective-serv,polo,own-child,1/10/2015,Multi-vehicle Collision,Rear Collision,Total Loss,VA,Northbend,18,2,YES,0,?,66550,6050,12100,48400,Escape
143,33,889764,OH,500/1000,Accura,1000,1200.09,0,FEMALE,Associate,craft-repair,board-games,unmarried,1/26/2015,Multi-vehicle Collision,Side Collision,Major Damage,WV,Arlington,17,3,?,2,?,70400,14080,7040,49280,RSX
266,42,929306,IN,100/300,Suburu,500,1093.83,4000000,MALE,Associate,adm-clerical,board-games,other-relative,2/21/2015,Multi-vehicle Collision,Side Collision,Major Damage,WV,Springfield,18,3,?,1,NO,53280,4440,8880,39960,Impreza
89,32,515457,IN,250/500,Dodge,1000,988.93,0,FEMALE,High School,craft-repair,golf,unmarried,1/23/2015,Single Vehicle Collision,Front Collision,Total Loss,NY,Columbus,11,1,?,2,YES,84590,15380,15380,53830,Neon
229,37,556270,IN,500/1000,Saab,1000,1331.94,0,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,2/5/2015,Single Vehicle Collision,Rear Collision,Total Loss,NY,Columbus,17,1,NO,0,YES,54560,9920,9920,34720,95
245,40,908935,IL,500/1000,Suburu,1000,1361.45,0,MALE,PhD,handlers-cleaners,camping,unmarried,2/15/2015,Single Vehicle Collision,Rear Collision,Minor Damage,OH,Northbend,12,1,YES,0,YES,82170,7470,7470,67230,Forrestor
50,44,525862,OH,250/500,Dodge,2000,1188.51,0,MALE,College,handlers-cleaners,bungie-jumping,unmarried,1/8/2015,Multi-vehicle Collision,Front Collision,Total Loss,NY,Northbend,15,3,?,1,NO,61100,6110,12220,42770,Neon
230,43,490514,IN,500/1000,BMW,2000,1101.83,0,MALE,High School,exec-managerial,cross-fit,other-relative,1/1/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Arlington,0,3,?,0,YES,51900,5190,10380,36330,M5
17,39,774895,IL,250/500,Suburu,1000,840.95,0,FEMALE,JD,adm-clerical,hiking,unmarried,2/26/2015,Parked Car,?,Trivial Damage,SC,Arlington,9,1,?,2,?,3440,430,430,2580,Legacy
163,36,974522,IN,250/500,Toyota,1000,1503.21,0,MALE,MD,other-service,cross-fit,husband,2/28/2015,Single Vehicle Collision,Side Collision,Total Loss,WV,Springfield,1,1,YES,2,NO,51390,5710,11420,34260,Corolla
29,32,669809,OH,100/300,Jeep,1000,1722.5,0,MALE,High School,other-service,base-jumping,wife,1/13/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Columbus,22,1,?,0,?,76900,7690,7690,61520,Wrangler
232,42,182953,IN,100/300,Toyota,500,944.03,0,MALE,College,handlers-cleaners,kayaking,not-in-family,2/19/2015,Single Vehicle Collision,Rear Collision,Minor Damage,WV,Riverwood,11,1,YES,2,?,77000,15400,7700,53900,Highlander
235,39,836349,IL,500/1000,Chevrolet,2000,1453.61,4000000,MALE,JD,craft-repair,yachting,other-relative,1/13/2015,Single Vehicle Collision,Side Collision,Major Damage,NC,Hillsdale,10,1,?,0,?,60320,9280,9280,41760,Tahoe
295,46,591269,IN,100/300,Honda,500,1672.88,0,FEMALE,High School,armed-forces,dancing,wife,2/17/2015,Single Vehicle Collision,Rear Collision,Minor Damage,NY,Columbus,5,1,YES,1,NO,60700,12140,6070,42490,Civic
22,21,550127,IN,250/500,Chevrolet,1000,1248.05,0,FEMALE,High School,exec-managerial,movies,husband,2/15/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Arlington,3,3,YES,1,?,53280,5920,0,47360,Malibu
286,43,663190,IL,100/300,Jeep,500,1564.43,3000000,FEMALE,MD,prof-specialty,movies,unmarried,1/31/2015,Single Vehicle Collision,Rear Collision,Minor Damage,NY,Northbrook,18,1,?,2,YES,34290,3810,3810,26670,Grand Cherokee
257,44,109392,OH,100/300,Accura,1000,1280.88,0,MALE,MD,other-service,basketball,other-relative,2/6/2015,Single Vehicle Collision,Rear Collision,Total Loss,WV,Riverwood,21,1,NO,0,NO,46980,0,5220,41760,TL
94,26,215278,IN,100/300,Nissan,500,722.66,0,MALE,MD,exec-managerial,camping,husband,1/23/2015,Multi-vehicle Collision,Front Collision,Major Damage,OH,Springfield,6,3,YES,1,YES,36700,3670,7340,25690,Pathfinder
